user_id,item_id,rating,age,gender,occupation,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
699,151,3,44,0,13,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
715,73,4,21,0,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16,76,5,21,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
276,229,3,21,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
262,582,4,19,1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
883,185,5,49,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
432,50,5,22,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1,32,5,24,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336,395,2,23,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
381,1407,3,33,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,15,5,25,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,50,5,25,0,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
185,845,4,53,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
495,120,5,29,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
314,70,1,20,1,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
24,367,2,21,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
749,48,3,33,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,229,3,57,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
251,685,4,28,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
710,886,3,19,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
177,294,4,20,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
663,260,2,26,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
243,194,4,33,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
552,249,3,45,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
650,215,2,42,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
528,213,4,18,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
604,5,2,39,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
545,231,4,27,0,19,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
313,135,5,41,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
156,58,4,25,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
342,165,3,25,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
293,433,3,24,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
412,318,5,25,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13,348,2,47,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
593,553,2,31,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
116,344,5,40,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
99,173,4,20,0,18,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
249,1103,5,25,0,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
216,108,4,22,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
669,355,2,37,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
312,521,5,48,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
223,470,4,19,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
347,210,4,18,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,225,3,20,0,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
479,945,5,30,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
65,237,4,51,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
334,708,4,32,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
269,710,1,31,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
849,625,5,15,1,18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,373,3,20,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
433,1005,5,27,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
305,425,4,23,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
758,241,3,27,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
650,66,3,42,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
537,392,2,36,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
197,245,4,55,0,19,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
589,326,1,21,0,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
116,690,3,40,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
889,1073,5,24,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
406,121,5,52,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
62,508,4,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
283,627,4,28,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
236,504,3,44,1,20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
345,298,5,28,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
217,176,4,22,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
763,275,5,27,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
495,1119,4,29,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
853,261,3,49,0,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
896,1018,3,28,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
627,541,4,24,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,149,4,49,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
393,12,5,19,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
655,1011,3,50,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
516,660,5,53,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49,80,1,23,1,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
78,298,3,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
475,100,5,30,0,14,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
85,751,3,51,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
699,276,3,44,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
793,458,3,22,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
489,680,5,55,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,366,3,25,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
468,153,5,28,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
277,925,4,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
716,381,4,36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
280,227,3,30,1,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
629,732,5,46,1,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
706,273,3,23,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
655,251,3,50,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
747,530,5,19,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,100,4,25,0,18,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
381,118,1,33,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
591,196,4,57,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109,195,5,29,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
889,170,4,24,0,19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
669,133,4,37,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
896,588,5,28,0,20,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
877,640,2,30,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110,195,2,19,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
75,472,4,24,0,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
441,294,4,50,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,322,2,53,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
295,1135,4,31,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
92,55,3,32,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
764,1221,4,27,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
655,1,2,50,1,7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
650,50,5,42,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
429,248,5,27,0,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
107,264,3,39,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
541,255,3,19,1,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
380,856,3,32,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
922,235,2,29,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
885,245,2,30,1,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
573,276,3,68,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
92,88,3,32,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
608,111,1,22,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
325,23,5,48,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
669,517,3,37,0,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
347,323,1,18,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
347,468,2,18,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
119,147,4,32,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
693,98,4,43,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
391,318,4,23,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
870,474,4,22,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
21,595,3,26,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
896,92,1,28,0,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
83,106,4,40,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
530,176,3,29,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
870,503,4,22,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
125,168,5,30,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
913,235,1,27,0,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
632,183,4,18,0,18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
561,430,3,23,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
866,315,4,45,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
435,284,2,24,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
409,618,4,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
185,528,4,53,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
747,304,4,19,0,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,44,4,45,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
716,216,5,36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
174,132,2,30,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
782,255,4,21,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
715,778,2,21,0,19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
506,516,4,46,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
225,98,5,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
305,960,1,23,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
653,214,3,31,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
870,1021,2,22,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
586,928,3,20,0,18,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
442,447,3,22,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
472,569,4,24,0,18,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
896,200,4,28,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44,423,4,26,0,19,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
316,265,3,43,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
334,258,4,32,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
497,227,2,20,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
827,245,3,23,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
405,1480,2,22,1,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
357,334,4,26,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
326,233,4,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,273,3,47,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
640,4,4,20,0,18,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
523,155,4,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
717,268,5,24,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
233,286,3,38,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
109,90,3,29,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
575,182,3,33,0,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
326,500,3,41,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,650,2,40,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
758,1034,4,27,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,202,5,20,1,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
45,276,5,29,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
378,11,3,35,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
660,123,2,26,0,18,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
747,526,5,19,0,13,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
624,687,2,19,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
471,768,3,10,0,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,312,1,23,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
520,1028,1,62,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
931,252,3,60,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
345,315,5,28,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
474,520,5,51,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
924,283,4,29,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
711,475,5,22,1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,286,3,49,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
537,15,3,36,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
478,161,3,29,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
742,24,3,35,0,18,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
889,607,4,24,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
487,684,5,22,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
399,43,3,25,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
426,1204,4,55,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
311,380,4,32,0,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
222,96,5,29,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
885,181,3,30,1,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
385,185,5,36,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
896,55,3,28,0,20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
201,582,5,27,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
759,127,2,20,1,18,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
94,200,4,26,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
119,382,5,32,0,14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
670,659,5,30,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
886,181,5,20,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
389,87,5,44,1,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
815,1157,2,32,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
757,226,3,26,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48,215,4,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
771,707,4,26,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,470,4,53,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
749,204,4,33,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
870,238,4,22,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
601,1116,4,19,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,412,1,40,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257,289,4,17,0,18,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
892,946,3,36,0,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,1540,2,19,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,597,3,27,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
825,283,2,44,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
429,340,5,27,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
472,265,4,24,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,341,3,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
280,324,5,30,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109,809,4,29,0,13,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
233,614,4,38,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
892,1454,3,36,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
592,50,5,18,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
270,558,5,18,1,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
407,219,4,29,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160,32,5,27,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
380,79,4,32,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
243,125,3,33,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
536,190,5,38,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
423,15,4,64,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
697,257,5,25,0,13,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
447,151,3,30,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
617,446,2,27,1,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
276,679,3,21,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,1326,3,30,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
121,742,5,54,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
870,574,1,22,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
11,274,3,39,1,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
224,1053,3,31,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
338,511,4,39,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42,273,3,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
932,100,5,58,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
346,183,4,34,0,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
894,289,2,47,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
561,494,4,23,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
577,294,4,36,1,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
474,313,4,51,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
405,467,4,22,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
220,340,4,30,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
428,352,4,28,0,18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
503,405,3,50,1,20,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
214,248,4,26,1,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
250,628,4,29,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
307,215,4,25,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
588,1061,5,18,1,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
130,2,4,20,0,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
593,417,5,31,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
551,1169,4,25,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
854,64,5,29,1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
207,997,1,39,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56,523,4,25,0,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
560,319,4,32,0,18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
102,443,3,38,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
792,25,2,40,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
684,98,4,28,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
178,284,4,26,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
474,660,5,51,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
295,79,4,31,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
793,9,3,22,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
64,879,3,32,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
280,576,3,30,1,10,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
427,682,5,51,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
614,7,2,54,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
59,58,4,49,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
